COUNTRY_EN,STATE_EN,CITY_EN,COUNTRY_FR,STATE_FR,CITY_FR,COUNTRY_ES,STATE_ES,CITY_ES,COUNTRY_CODE,STATE_CODE
MALAYSIA,Johor,Batu Pahat,MALAISIE,Johor,Batu Pahat,,,,,
MALAYSIA,Johor,Johor Bahru,MALAISIE,Johor,Johor Bahru,,,,,
MALAYSIA,Johor,Kluang,MALAISIE,Johor,Kluang,,,,,
MALAYSIA,Johor,Kota Tinggi,MALAISIE,Johor,Kota Tinggi,,,,,
MALAYSIA,Johor,Kulaijaya,MALAISIE,Johor,Kulaijaya,,,,,
MALAYSIA,Johor,Mersing,MALAISIE,Johor,Mersing,,,,,
MALAYSIA,Johor,Muar,MALAISIE,Johor,Muar,,,,,
MALAYSIA,Johor,Pontian,MALAISIE,Johor,Pontian,,,,,
MALAYSIA,Johor,Segamat,MALAISIE,Johor,Segamat,,,,,
MALAYSIA,Johor,Tangkak (Ledang),MALAISIE,Johor,Tangkak (Ledang),,,,,
MALAYSIA,Kedah,Baling,MALAISIE,Kedah,Baling,,,,,
MALAYSIA,Kedah,Bandar Baharu,MALAISIE,Kedah,Bandar Baharu,,,,,
MALAYSIA,Kedah,Kota Setar,MALAISIE,Kedah,Kota Setar,,,,,
MALAYSIA,Kedah,Pendang,MALAISIE,Kedah,Pendang,,,,,
MALAYSIA,Kedah,Pokok Sena,MALAISIE,Kedah,Pokok Sena,,,,,
MALAYSIA,Kedah,Sik,MALAISIE,Kedah,Sik,,,,,
MALAYSIA,Kedah,Yan,MALAISIE,Kedah,Yan,,,,,
MALAYSIA,Kelantan,Bachok,MALAISIE,Kelantan,Bachok,,,,,
MALAYSIA,Kelantan,Gua Musang,MALAISIE,Kelantan,Gua Musang,,,,,
MALAYSIA,Kelantan,Jeli,MALAISIE,Kelantan,Jeli,,,,,
MALAYSIA,Kelantan,Kota Bharu,MALAISIE,Kelantan,Kota Bharu,,,,,
MALAYSIA,Kelantan,Kuala Krai,MALAISIE,Kelantan,Kuala Krai,,,,,
MALAYSIA,Kelantan,Machang,MALAISIE,Kelantan,Machang,,,,,
MALAYSIA,Kelantan,Pasir Mas,MALAISIE,Kelantan,Pasir Mas,,,,,
MALAYSIA,Kelantan,Pasir Puteh,MALAISIE,Kelantan,Pasir Puteh,,,,,
MALAYSIA,Kelantan,Tanah Merah,MALAISIE,Kelantan,Tanah Merah,,,,,
MALAYSIA,Kelantan,Tumpat,MALAISIE,Kelantan,Tumpat,,,,,
MALAYSIA,Melaka [Malacca]	,Alor Gajah,MALAISIE,Melaka [Malacca]	,Alor Gajah,,,,,
MALAYSIA,Melaka [Malacca]	,Jasin,MALAISIE,Melaka [Malacca]	,Jasin,,,,,
MALAYSIA,Melaka [Malacca]	,Melaka Tengah,MALAISIE,Melaka [Malacca]	,Melaka Tengah,,,,,
MALAYSIA,Negeri Sembilan,Jelebu,MALAISIE,Negeri Sembilan,Jelebu,,,,,
MALAYSIA,Negeri Sembilan,Jempol,MALAISIE,Negeri Sembilan,Jempol,,,,,
MALAYSIA,Negeri Sembilan,Kuala Pilah,MALAISIE,Negeri Sembilan,Kuala Pilah,,,,,
MALAYSIA,Negeri Sembilan,Port Dickson,MALAISIE,Negeri Sembilan,Port Dickson,,,,,
MALAYSIA,Negeri Sembilan,Rembau,MALAISIE,Negeri Sembilan,Rembau,,,,,
MALAYSIA,Negeri Sembilan,Seremban,MALAISIE,Negeri Sembilan,Seremban,,,,,
MALAYSIA,Negeri Sembilan,Tampin,MALAISIE,Negeri Sembilan,Tampin,,,,,
MALAYSIA,Pahang,Bentong,MALAISIE,Pahang,Bentong,,,,,
MALAYSIA,Pahang,Bera,MALAISIE,Pahang,Bera,,,,,
MALAYSIA,Pahang,Cameron Highlands,MALAISIE,Pahang,Cameron Highlands,,,,,
MALAYSIA,Pahang,Jerantut,MALAISIE,Pahang,Jerantut,,,,,
MALAYSIA,Pahang,Kuantan,MALAISIE,Pahang,Kuantan,,,,,
MALAYSIA,Pahang,Lipis,MALAISIE,Pahang,Lipis,,,,,
MALAYSIA,Pahang,Maran,MALAISIE,Pahang,Maran,,,,,
MALAYSIA,Pahang,Pekan,MALAISIE,Pahang,Pekan,,,,,
MALAYSIA,Pahang,Raub,MALAISIE,Pahang,Raub,,,,,
MALAYSIA,Pahang,Rompin,MALAISIE,Pahang,Rompin,,,,,
MALAYSIA,Pahang,Temerloh,MALAISIE,Pahang,Temerloh,,,,,
MALAYSIA,Perak,Batang Padang ,MALAISIE,Perak,Batang Padang ,,,,,
MALAYSIA,Perak,Hilir Perak,MALAISIE,Perak,Hilir Perak,,,,,
MALAYSIA,Perak,Kampar,MALAISIE,Perak,Kampar,,,,,
MALAYSIA,Perak,Kerian,MALAISIE,Perak,Kerian,,,,,
MALAYSIA,Perak,Kinta,MALAISIE,Perak,Kinta,,,,,
MALAYSIA,Perak,Kuala Kangsar,MALAISIE,Perak,Kuala Kangsar,,,,,
MALAYSIA,Perak,Larut dan Matang ,MALAISIE,Perak,Larut dan Matang ,,,,,
MALAYSIA,Perak,Manjung (Dinding),MALAISIE,Perak,Manjung (Dinding),,,,,
MALAYSIA,Perak,Muallim ,MALAISIE,Perak,Muallim ,,,,,
MALAYSIA,Perak,Perak Tengah,MALAISIE,Perak,Perak Tengah,,,,,
MALAYSIA,Perak,Selama ,MALAISIE,Perak,Selama ,,,,,
MALAYSIA,Perak,Ulu Perak (Hulu Perak),MALAISIE,Perak,Ulu Perak (Hulu Perak),,,,,
MALAYSIA,Perlis,Perlis,MALAISIE,Perlis,Perlis,,,,,
MALAYSIA,Pulau Pinang [Penang],Barat Daya ,MALAISIE,Pulau Pinang ,Barat Daya ,,,,,
MALAYSIA,Pulau Pinang [Penang],Seberang Perai Selatan ,MALAISIE,Pulau Pinang ,Seberang Perai Selatan ,,,,,
MALAYSIA,Pulau Pinang [Penang],Seberang Perai Tengah ,MALAISIE,Pulau Pinang ,Seberang Perai Tengah ,,,,,
MALAYSIA,Pulau Pinang [Penang],Seberang Perai Utara ,MALAISIE,Pulau Pinang ,Seberang Perai Utara ,,,,,
MALAYSIA,Pulau Pinang [Penang],Timur Laut ,MALAISIE,Pulau Pinang ,Timur Laut ,,,,,
MALAYSIA,Sabah,Beaufort,MALAISIE,Sabah,Beaufort,,,,,
MALAYSIA,Sabah,Beluran ,MALAISIE,Sabah,Beluran ,,,,,
MALAYSIA,Sabah,Keningau,MALAISIE,Sabah,Keningau,,,,,
MALAYSIA,Sabah,Kinabatangan,MALAISIE,Sabah,Kinabatangan,,,,,
MALAYSIA,Sabah,Kota Belud,MALAISIE,Sabah,Kota Belud,,,,,
MALAYSIA,Sabah,Kota Kinabalu,MALAISIE,Sabah,Kota Kinabalu,,,,,
MALAYSIA,Sabah,Kota Marudu,MALAISIE,Sabah,Kota Marudu,,,,,
MALAYSIA,Sabah,Kuala Penyu,MALAISIE,Sabah,Kuala Penyu,,,,,
MALAYSIA,Sabah,Kudat,MALAISIE,Sabah,Kudat,,,,,
MALAYSIA,Sabah,Kunak,MALAISIE,Sabah,Kunak,,,,,
MALAYSIA,Sabah,Lahad Datu,MALAISIE,Sabah,Lahad Datu,,,,,
MALAYSIA,Sabah,Nabawan / Persiangan,MALAISIE,Sabah,Nabawan / Persiangan,,,,,
MALAYSIA,Sabah,Papar,MALAISIE,Sabah,Papar,,,,,
MALAYSIA,Sabah,Penampang,MALAISIE,Sabah,Penampang,,,,,
MALAYSIA,Sabah,Pitas,MALAISIE,Sabah,Pitas,,,,,
MALAYSIA,Sabah,Putatan,MALAISIE,Sabah,Putatan,,,,,
MALAYSIA,Sabah,Ranau,MALAISIE,Sabah,Ranau,,,,,
MALAYSIA,Sabah,Sandakan,MALAISIE,Sabah,Sandakan,,,,,
MALAYSIA,Sabah,Semporna,MALAISIE,Sabah,Semporna,,,,,
MALAYSIA,Sabah,Sipitang,MALAISIE,Sabah,Sipitang,,,,,
MALAYSIA,Sabah,Tambunan,MALAISIE,Sabah,Tambunan,,,,,
MALAYSIA,Sabah,Tawau,MALAISIE,Sabah,Tawau,,,,,
MALAYSIA,Sabah,Tenom,MALAISIE,Sabah,Tenom,,,,,
MALAYSIA,Sabah,Tongod,MALAISIE,Sabah,Tongod,,,,,
MALAYSIA,Sabah,Tuaran,MALAISIE,Sabah,Tuaran,,,,,
MALAYSIA,Sarawak,Asajaya,MALAISIE,Sarawak,Asajaya,,,,,
MALAYSIA,Sarawak,Bau,MALAISIE,Sarawak,Bau,,,,,
MALAYSIA,Sarawak,Belaga,MALAISIE,Sarawak,Belaga,,,,,
MALAYSIA,Sarawak,Betong ,MALAISIE,Sarawak,Betong ,,,,,
MALAYSIA,Sarawak,Bintulu ,MALAISIE,Sarawak,Bintulu ,,,,,
MALAYSIA,Sarawak,Dalat,MALAISIE,Sarawak,Dalat,,,,,
MALAYSIA,Sarawak,Daro ,MALAISIE,Sarawak,Daro ,,,,,
MALAYSIA,Sarawak,Julau,MALAISIE,Sarawak,Julau,,,,,
MALAYSIA,Sarawak,Kabong ,MALAISIE,Sarawak,Kabong ,,,,,
MALAYSIA,Sarawak,Kanowit,MALAISIE,Sarawak,Kanowit,,,,,
MALAYSIA,Sarawak,Kapit ,MALAISIE,Sarawak,Kapit ,,,,,
MALAYSIA,Sarawak,Kuching,MALAISIE,Sarawak,Kuching,,,,,
MALAYSIA,Sarawak,Lawas,MALAISIE,Sarawak,Lawas,,,,,
MALAYSIA,Sarawak,Limbang,MALAISIE,Sarawak,Limbang,,,,,
MALAYSIA,Sarawak,Lubok Antu,MALAISIE,Sarawak,Lubok Antu,,,,,
MALAYSIA,Sarawak,Lundu,MALAISIE,Sarawak,Lundu,,,,,
MALAYSIA,Sarawak,Maradong ,MALAISIE,Sarawak,Maradong ,,,,,
MALAYSIA,Sarawak,Marudi ,MALAISIE,Sarawak,Marudi ,,,,,
MALAYSIA,Sarawak,Matu,MALAISIE,Sarawak,Matu,,,,,
MALAYSIA,Sarawak,Miri ,MALAISIE,Sarawak,Miri ,,,,,
MALAYSIA,Sarawak,Mukah,MALAISIE,Sarawak,Mukah,,,,,
MALAYSIA,Sarawak,Pakan,MALAISIE,Sarawak,Pakan,,,,,
MALAYSIA,Sarawak,Pusa ,MALAISIE,Sarawak,Pusa ,,,,,
MALAYSIA,Sarawak,Samarahan,MALAISIE,Sarawak,Samarahan,,,,,
MALAYSIA,Sarawak,Saratok ,MALAISIE,Sarawak,Saratok ,,,,,
MALAYSIA,Sarawak,Sarikei,MALAISIE,Sarawak,Sarikei,,,,,
MALAYSIA,Sarawak,Sebauh ,MALAISIE,Sarawak,Sebauh ,,,,,
MALAYSIA,Sarawak,Selangau,MALAISIE,Sarawak,Selangau,,,,,
MALAYSIA,Sarawak,Serian ,MALAISIE,Sarawak,Serian ,,,,,
MALAYSIA,Sarawak,Sibu,MALAISIE,Sarawak,Sibu,,,,,
MALAYSIA,Sarawak,Simunjan,MALAISIE,Sarawak,Simunjan,,,,,
MALAYSIA,Sarawak,Song,MALAISIE,Sarawak,Song,,,,,
MALAYSIA,Sarawak,Sri Aman,MALAISIE,Sarawak,Sri Aman,,,,,
MALAYSIA,Sarawak,Tanjung Manis,MALAISIE,Sarawak,Tanjung Manis,,,,,
MALAYSIA,Sarawak,Tatau,MALAISIE,Sarawak,Tatau,,,,,
MALAYSIA,Selangor,Gombak,MALAISIE,Selangor,Gombak,,,,,
MALAYSIA,Selangor,Klang,MALAISIE,Selangor,Klang,,,,,
MALAYSIA,Selangor,Kuala Langat,MALAISIE,Selangor,Kuala Langat,,,,,
MALAYSIA,Selangor,Kuala Selangor,MALAISIE,Selangor,Kuala Selangor,,,,,
MALAYSIA,Selangor,Petaling,MALAISIE,Selangor,Petaling,,,,,
MALAYSIA,Selangor,Sabak Bernam,MALAISIE,Selangor,Sabak Bernam,,,,,
MALAYSIA,Selangor,Sepang,MALAISIE,Selangor,Sepang,,,,,
MALAYSIA,Selangor,Ulu Langat ,MALAISIE,Selangor,Ulu Langat ,,,,,
MALAYSIA,Selangor,Ulu Selangor ,MALAISIE,Selangor,Ulu Selangor ,,,,,
MALAYSIA,Terengganu,Besut,MALAISIE,Terengganu,Besut,,,,,
MALAYSIA,Terengganu,Dungun,MALAISIE,Terengganu,Dungun,,,,,
MALAYSIA,Terengganu,Hulu Terengganu,MALAISIE,Terengganu,Hulu Terengganu,,,,,
MALAYSIA,Terengganu,Kemaman,MALAISIE,Terengganu,Kemaman,,,,,
MALAYSIA,Terengganu,Kuala Terengganu ,MALAISIE,Terengganu,Kuala Terengganu ,,,,,
MALAYSIA,Terengganu,Marang,MALAISIE,Terengganu,Marang,,,,,
MALAYSIA,Terengganu,Setiu,MALAISIE,Terengganu,Setiu,,,,,
